raw,eased,x,y,z,yaw,pitch
0.122223,0.0937877,22613.3,858.85,41970.8,-87.8639,-23.0663
0.122593,0.094186,22614.2,864.587,41955.7,-87.7565,-23.1388
0.122963,0.0945842,22615.2,870.379,41940.7,-87.6492,-23.2123
0.123334,0.0949825,22616.1,876.214,41925.7,-87.5421,-23.2868
0.123704,0.0953807,22617.2,882.105,41910.6,-87.4352,-23.3623
0.124074,0.095779,22618.2,888.04,41895.6,-87.3285,-23.4388
0.124445,0.0961773,22619.3,894.026,41880.7,-87.222,-23.5163
0.124815,0.0965755,22620.4,900.057,41865.7,-87.1157,-23.5947
0.125186,0.0969738,22621.5,906.134,41850.8,-87.0096,-23.674
0.125556,0.097372,22622.7,912.258,41835.9,-86.9037,-23.7542
0.125926,0.0977703,22623.8,918.423,41821,-86.7981,-23.8352
0.126297,0.0981685,22625,924.636,41806.1,-86.6926,-23.9172
0.126667,0.0985668,22626.3,930.885,41791.3,-86.5874,-23.9999
0.127037,0.098965,22627.5,937.183,41776.5,-86.4823,-24.0834
0.127408,0.0993633,22628.8,943.516,41761.7,-86.3775,-24.1678
0.127778,0.0997615,22630.1,949.893,41746.9,-86.2729,-24.2529
0.128149,0.10016,22631.4,956.307,41732.1,-86.1686,-24.3387
0.128519,0.100558,22632.8,962.76,41717.4,-86.0644,-24.4253
0.128889,0.100956,22634.1,969.252,41702.6,-85.9605,-24.5125
0.12926,0.101355,22635.5,975.779,41687.9,-85.8569,-24.6005
0.12963,0.101753,22636.9,982.347,41673.2,-85.7534,-24.6891
0.13,0.102151,22638.4,988.944,41658.5,-85.6503,-24.7783
0.130371,0.102549,22639.9,995.582,41643.9,-85.5473,-24.8682
0.130741,0.102948,22641.3,1002.25,41629.2,-85.4446,-24.9587
0.131112,0.103346,22642.8,1008.95,41614.6,-85.3422,-25.0498
0.131482,0.103744,22644.4,1015.68,41600,-85.24,-25.1414
0.131852,0.104142,22645.9,1022.45,41585.4,-85.1381,-25.2335
0.132223,0.104541,22647.5,1029.25,41570.8,-85.0364,-25.3262
0.132593,0.104939,22649.1,1036.07,41556.3,-84.935,-25.4194
0.132963,0.105337,22650.7,1042.93,41541.7,-84.8338,-25.5131
0.133334,0.105735,22652.3,1049.82,41527.2,-84.7329,-25.6073
0.133704,0.106134,22654,1056.73,41512.7,-84.6323,-25.7019
0.134075,0.106532,22655.7,1063.67,41498.2,-84.5319,-25.7969
0.134445,0.10693,22657.4,1070.64,41483.7,-84.4318,-25.8923
0.134815,0.107328,22659.1,1077.64,41469.3,-84.332,-25.9882
0.135186,0.107727,22660.8,1084.66,41454.8,-84.2325,-26.0844
0.135556,0.108125,22662.6,1091.7,41440.4,-84.1332,-26.181
0.135926,0.108523,22664.3,1098.77,41426,-84.0342,-26.2779
0.136297,0.108921,22666.1,1105.87,41411.6,-83.9355,-26.3751
0.136667,0.10932,22667.9,1112.98,41397.2,-83.8371,-26.4727
0.137038,0.109718,22669.8,1120.12,41382.8,-83.7389,-26.5705
0.137408,0.110116,22671.6,1127.28,41368.4,-83.6411,-26.6687
0.137778,0.110514,22673.5,1134.46,41354.1,-83.5435,-26.7671
0.138149,0.110913,22675.4,1141.66,41339.7,-83.4462,-26.8657
0.138519,0.111311,22677.3,1148.88,41325.4,-83.3493,-26.9646
0.138889,0.111709,22679.2,1156.12,41311.1,-83.2526,-27.0636
0.13926,0.112107,22681.1,1163.38,41296.8,-83.1562,-27.1629
0.13963,0.112506,22683.1,1170.66,41282.5,-83.0601,-27.2624
0.140001,0.112904,22685,1177.95,41268.2,-82.9642,-27.362
0.140371,0.113302,22687,1185.26,41253.9,-82.8687,-27.4618
0.140741,0.1137,22689,1192.59,41239.7,-82.7735,-27.5618
0.141112,0.114099,22691,1199.93,41225.4,-82.6786,-27.6618
0.141482,0.114497,22693.1,1207.29,41211.2,-82.584,-27.762
0.141852,0.114895,22695.1,1214.65,41197,-82.4897,-27.8623
0.142223,0.115293,22697.2,1222.04,41182.7,-82.3957,-27.9626
0.142593,0.115692,22699.3,1229.44,41168.5,-82.302,-28.063
0.142964,0.11609,22701.4,1236.85,41154.3,-82.2086,-28.1635
0.143334,0.116488,22703.5,1244.27,41140.1,-82.1155,-28.2641
0.143704,0.116886,22705.6,1251.71,41125.9,-82.0228,-28.3646
0.144075,0.117285,22707.8,1259.16,41111.8,-81.9303,-28.4652
0.144445,0.117683,22709.9,1266.61,41097.6,-81.8381,-28.5658
0.144815,0.118081,22712.1,1274.08,41083.4,-81.7463,-28.6664
0.145186,0.118479,22714.3,1281.55,41069.3,-81.6548,-28.767
0.145556,0.118878,22716.5,1289.04,41055.1,-81.5636,-28.8676
0.145927,0.119276,22718.7,1296.53,41041,-81.4727,-28.9681
0.146297,0.119674,22720.9,1304.03,41026.8,-81.3821,-29.0686
0.146667,0.120072,22723.1,1311.54,41012.7,-81.2918,-29.169
0.147038,0.120471,22725.4,1319.05,40998.6,-81.2019,-29.2693
0.147408,0.120869,22727.7,1326.58,40984.5,-81.1122,-29.3696
0.147778,0.121267,22729.9,1334.1,40970.4,-81.0229,-29.4697
0.148149,0.121665,22732.2,1341.63,40956.2,-80.9339,-29.5698
0.148519,0.122064,22734.5,1349.17,40942.1,-80.8453,-29.6697
0.14889,0.122462,22736.9,1356.71,40928,-80.7569,-29.7696
0.14926,0.12286,22739.2,1364.26,40913.9,-80.6689,-29.8692
0.14963,0.123258,22741.5,1371.8,40899.9,-80.5812,-29.9688
0.150001,0.123657,22743.9,1379.36,40885.8,-80.4938,-30.0682
0.150371,0.124055,22746.3,1386.91,40871.7,-80.4067,-30.1674
0.150741,0.124453,22748.6,1394.46,40857.6,-80.32,-30.2665
0.151112,0.124851,22751,1402.02,40843.5,-80.2336,-30.3653
0.151482,0.12525,22753.4,1409.57,40829.4,-80.1475,-30.464
0.151853,0.125648,22755.8,1417.13,40815.4,-80.0617,-30.5625
0.152223,0.126046,22758.3,1424.68,40801.3,-79.9763,-30.6608
0.152593,0.126444,22760.7,1432.24,40787.2,-79.8912,-30.7589
0.152964,0.126843,22763.1,1439.79,40773.1,-79.8064,-30.8567
0.153334,0.127241,22765.6,1447.34,40759.1,-79.722,-30.9543
0.153704,0.127639,22768.1,1454.9,40745,-79.6378,-31.0517
0.154075,0.128038,22770.6,1462.44,40730.9,-79.554,-31.1488
0.154445,0.128436,22773,1469.99,40716.9,-79.4706,-31.2457
0.154816,0.128834,22775.5,1477.53,40702.8,-79.3874,-31.3423
0.155186,0.129232,22778.1,1485.06,40688.7,-79.3046,-31.4386
0.155556,0.129631,22780.6,1492.59,40674.7,-79.2222,-31.5347
0.155927,0.130029,22783.1,1500.12,40660.6,-79.14,-31.6304
0.156297,0.130427,22785.6,1507.64,40646.5,-79.0582,-31.7259
0.156668,0.130825,22788.2,1515.15,40632.4,-78.9767,-31.8211
0.157038,0.131224,22790.7,1522.66,40618.4,-78.8956,-31.9159
0.157408,0.131622,22793.3,1530.16,40604.3,-78.8148,-32.0105
0.157779,0.13202,22795.9,1537.66,40590.2,-78.7343,-32.1047
0.158149,0.132418,22798.5,1545.14,40576.1,-78.6542,-32.1986
0.158519,0.132817,22801.1,1552.62,40562,-78.5744,-32.2922
0.15889,0.133215,22803.7,1560.09,40547.9,-78.4949,-32.3854
0.15926,0.133613,22806.3,1567.54,40533.9,-78.4158,-32.4783
0.159631,0.134011,22808.9,1574.99,40519.8,-78.337,-32.5708
0.160001,0.13441,22811.5,1582.43,40505.7,-78.2585,-32.663
0.160371,0.134808,22814.2,1589.86,40491.6,-78.1804,-32.7548
0.160742,0.135206,22816.8,1597.28,40477.4,-78.1027,-32.8462
0.161112,0.135604,22819.5,1604.68,40463.3,-78.0252,-32.9373
0.161482,0.136003,22822.1,1612.07,40449.2,-77.9481,-33.028
0.161853,0.136401,22824.8,1619.45,40435.1,-77.8714,-33.1183
0.162223,0.136799,22827.5,1626.82,40421,-77.7949,-33.2082
0.162593,0.137197,22830.1,1634.17,40406.8,-77.7189,-33.2977
0.162964,0.137596,22832.8,1641.51,40392.7,-77.6431,-33.3868
0.163334,0.137994,22835.5,1648.84,40378.5,-77.5677,-33.4755
0.163705,0.138392,22838.2,1656.14,40364.4,-77.4927,-33.5638
0.164075,0.13879,22840.9,1663.44,40350.2,-77.418,-33.6516
0.164445,0.139189,22843.7,1670.72,40336.1,-77.3436,-33.7391
0.164816,0.139587,22846.4,1677.98,40321.9,-77.2696,-33.8261
0.165186,0.139985,22849.1,1685.22,40307.7,-77.1959,-33.9127
0.165557,0.140383,22851.9,1692.45,40293.5,-77.1226,-33.9988
0.165927,0.140782,22854.6,1699.66,40279.3,-77.0496,-34.0845
0.166297,0.14118,22857.3,1706.85,40265.1,-76.977,-34.1698
0.166668,0.141578,22860.1,1714.02,40250.9,-76.9047,-34.2546
0.167038,0.141976,22862.9,1721.17,40236.7,-76.8327,-34.3389
0.167408,0.142375,22865.6,1728.31,40222.4,-76.7611,-34.4228
0.167779,0.142773,22868.4,1735.42,40208.2,-76.6899,-34.5062
0.168149,0.143171,22871.2,1742.51,40194,-76.619,-34.5892
0.16852,0.143569,22874,1749.58,40179.7,-76.5484,-34.6717
0.16889,0.143968,22876.7,1756.63,40165.4,-76.4782,-34.7537
0.16926,0.144366,22879.5,1763.66,40151.1,-76.4083,-34.8352
0.169631,0.144764,22882.3,1770.66,40136.9,-76.3388,-34.9163
0.170001,0.145162,22885.1,1777.64,40122.6,-76.2697,-34.9968
0.170371,0.145561,22887.9,1784.6,40108.3,-76.2009,-35.0769
0.170742,0.145959,22890.8,1791.53,40093.9,-76.1325,-35.1565
0.171112,0.146357,22893.6,1798.44,40079.6,-76.0644,-35.2355
0.171483,0.146755,22896.4,1805.33,40065.3,-75.9966,-35.3141
0.171853,0.147154,22899.2,1812.18,40050.9,-75.9293,-35.3922
0.172223,0.147552,22902,1819.02,40036.5,-75.8622,-35.4697
0.172594,0.14795,22904.9,1825.82,40022.2,-75.7956,-35.5467
0.172964,0.148348,22907.7,1832.6,40007.8,-75.7293,-35.6232
0.173334,0.148747,22910.5,1839.35,39993.4,-75.6633,-35.6992
0.173705,0.149145,22913.4,1846.07,39979,-75.5977,-35.7747
0.174075,0.149543,22916.2,1852.77,39964.5,-75.5325,-35.8496
0.174446,0.149941,22919.1,1859.43,39950.1,-75.4676,-35.924
0.174816,0.15034,22921.9,1866.07,39935.6,-75.4031,-35.9979
0.175186,0.150738,22924.8,1872.67,39921.2,-75.339,-36.0713
0.175557,0.151136,22927.6,1879.25,39906.7,-75.2752,-36.144
0.175927,0.151534,22930.5,1885.79,39892.2,-75.2117,-36.2163
0.176297,0.151933,22933.4,1892.31,39877.7,-75.1487,-36.288
0.176668,0.152331,22936.2,1898.79,39863.2,-75.086,-36.3591
0.177038,0.152729,22939.1,1905.23,39848.6,-75.0236,-36.4297
0.177409,0.153127,22942,1911.65,39834.1,-74.9617,-36.4998
0.177779,0.153526,22944.8,1918.03,39819.5,-74.9001,-36.5692
0.178149,0.153924,22947.7,1924.38,39804.9,-74.8388,-36.6381
0.17852,0.154322,22950.6,1930.69,39790.4,-74.778,-36.7065
0.17889,0.15472,22953.4,1936.97,39775.7,-74.7175,-36.7743
0.17926,0.155119,22956.3,1943.21,39761.1,-74.6574,-36.8415
0.179631,0.155517,22959.2,1949.41,39746.5,-74.5976,-36.9081
0.180001,0.155915,22962.1,1955.58,39731.8,-74.5382,-36.9741
0.180371,0.156313,22965,1961.71,39717.2,-74.4792,-37.0396
0.180742,0.156712,22967.8,1967.8,39702.5,-74.4206,-37.1045
0.181112,0.15711,22970.7,1973.86,39687.8,-74.3624,-37.1688
0.181483,0.157508,22973.6,1979.87,39673.1,-74.3045,-37.2324
0.181853,0.157906,22976.5,1985.85,39658.3,-74.247,-37.2955
0.182223,0.158305,22979.4,1991.79,39643.6,-74.1898,-37.3581
0.182594,0.158703,22982.2,1997.68,39628.8,-74.1331,-37.42
0.182964,0.159101,22985.1,2003.54,39614,-74.0767,-37.4813
0.183334,0.159499,22988,2009.35,39599.2,-74.0208,-37.542
0.183705,0.159898,22990.9,2015.12,39584.4,-73.9651,-37.602
0.184075,0.160296,22993.8,2020.85,39569.6,-73.9099,-37.6615
0.184445,0.160694,22996.6,2026.54,39554.8,-73.8551,-37.7204
0.184816,0.161092,22999.5,2032.18,39539.9,-73.8006,-37.7786
0.185186,0.161491,23002.4,2037.78,39525,-73.7466,-37.8363
0.185557,0.161889,23005.3,2043.33,39510.1,-73.6929,-37.8933
0.185927,0.162287,23008.2,2048.84,39495.2,-73.6396,-37.9496
0.186297,0.162685,23011,2054.3,39480.3,-73.5867,-38.0054
0.186668,0.163083,23013.9,2059.71,39465.3,-73.5342,-38.0605
0.187038,0.163482,23016.8,2065.08,39450.4,-73.482,-38.115
0.187408,0.16388,23019.6,2070.4,39435.4,-73.4303,-38.1688
0.187779,0.164278,23022.5,2075.68,39420.4,-73.379,-38.2221
0.188149,0.164676,23025.4,2080.9,39405.4,-73.328,-38.2746
0.188519,0.165075,23028.2,2086.08,39390.3,-73.2775,-38.3265
0.18889,0.165473,23031.1,2091.2,39375.3,-73.2273,-38.3778
0.18926,0.165871,23033.9,2096.28,39360.2,-73.1776,-38.4284
0.189631,0.166269,23036.8,2101.3,39345.1,-73.1282,-38.4784
0.190001,0.166668,23039.6,2106.27,39330,-73.0793,-38.5277
0.190371,0.167066,23042.5,2111.19,39314.9,-73.0307,-38.5764
0.190742,0.167464,23045.3,2116.06,39299.7,-72.9826,-38.6244
0.191112,0.167862,23048.2,2120.88,39284.6,-72.9348,-38.6717
0.191482,0.168261,23051,2125.64,39269.4,-72.8875,-38.7184
0.191853,0.168659,23053.8,2130.35,39254.2,-72.8405,-38.7644
0.192223,0.169057,23056.7,2135,39239,-72.794,-38.8097
0.192593,0.169455,23059.5,2139.6,39223.8,-72.7478,-38.8543
0.192964,0.169854,23062.3,2144.15,39208.5,-72.7021,-38.8983
0.193334,0.170252,23065.1,2148.63,39193.3,-72.6568,-38.9416
0.193705,0.17065,23067.9,2153.06,39178,-72.6119,-38.9842
0.194075,0.171048,23070.7,2157.44,39162.7,-72.5675,-39.0261
0.194445,0.171447,23073.5,2161.75,39147.4,-72.5234,-39.0673
0.194816,0.171845,23076.3,2166.01,39132,-72.4797,-39.1079
0.195186,0.172243,23079.1,2170.2,39116.7,-72.4365,-39.1477
0.195556,0.172641,23081.9,2174.34,39101.3,-72.3937,-39.1869
0.195927,0.17304,23084.7,2178.42,39085.9,-72.3513,-39.2253
0.196297,0.173438,23087.4,2182.44,39070.5,-72.3093,-39.263
0.196667,0.173836,23090.2,2186.4,39055.1,-72.2677,-39.3001
0.197038,0.174234,23093,2190.29,39039.7,-72.2266,-39.3364
0.197408,0.174632,23095.7,2194.09,39024.4,-72.1859,-39.372
0.197779,0.175031,23098.4,2197.76,39009.3,-72.1456,-39.4069
0.198149,0.175429,23101.2,2201.56,38993.5,-72.1058,-39.441
0.198519,0.175827,23103.9,2205.28,38977.8,-72.0664,-39.4745
0.19889,0.176225,23106.7,2208.93,38962.3,-72.0274,-39.5072
0.19926,0.176624,23109.4,2212.56,38946.8,-71.9888,-39.5392
0.19963,0.177022,23112.2,2216.15,38931.3,-71.9507,-39.5705
0.200001,0.17742,23114.9,2219.72,38915.8,-71.9131,-39.6012
0.200371,0.177818,23117.7,2223.26,38900.2,-71.8759,-39.6311
0.200741,0.178217,23120.5,2226.77,38884.7,-71.8391,-39.6603
0.201112,0.178615,23123.3,2230.27,38869.2,-71.8029,-39.6889
0.201482,0.179013,23126,2233.73,38853.7,-71.7671,-39.7168
0.201853,0.179411,23128.8,2237.16,38838.1,-71.7318,-39.744
0.202223,0.17981,23131.6,2240.58,38822.6,-71.697,-39.7706
0.202593,0.180208,23134.4,2243.96,38807,-71.6627,-39.7966
0.202964,0.180606,23137.2,2247.32,38791.5,-71.629,-39.8219
0.203334,0.181004,23140,2250.65,38775.9,-71.5957,-39.8466
0.203704,0.181403,23142.8,2253.96,38760.4,-71.5629,-39.8707
0.204075,0.181801,23145.6,2257.24,38744.8,-71.5307,-39.8942
0.204445,0.182199,23148.5,2260.5,38729.2,-71.499,-39.9171
0.204816,0.182597,23151.3,2263.74,38713.7,-71.4678,-39.9395
0.205186,0.182996,23154.1,2266.95,38698.1,-71.4371,-39.9612
0.205556,0.183394,23156.9,2270.13,38682.5,-71.407,-39.9824
0.205927,0.183792,23159.8,2273.29,38666.9,-71.3774,-40.0031
0.206297,0.18419,23162.6,2276.43,38651.3,-71.3483,-40.0232
0.206667,0.184589,23165.5,2279.54,38635.7,-71.3197,-40.0428
0.207038,0.184987,23168.3,2282.62,38620.1,-71.2916,-40.0618
0.207408,0.185385,23171.2,2285.69,38604.5,-71.2641,-40.0804
0.207778,0.185783,23174,2288.73,38588.9,-71.2371,-40.0984
0.208149,0.186181,23176.9,2291.75,38573.3,-71.2105,-40.1159
0.208519,0.18658,23179.8,2294.74,38557.7,-71.1845,-40.133
0.20889,0.186978,23182.6,2297.71,38542,-71.159,-40.1495
0.20926,0.187376,23185.5,2300.66,38526.4,-71.1341,-40.1656
0.20963,0.187774,23188.4,2303.59,38510.8,-71.1096,-40.1812
0.210001,0.188173,23191.3,2306.49,38495.2,-71.0856,-40.1963
0.210371,0.188571,23194.2,2309.37,38479.5,-71.0621,-40.211
0.210741,0.188969,23197.1,2312.23,38463.9,-71.0391,-40.2252
0.211112,0.189367,23199.9,2315.06,38448.3,-71.0166,-40.239
0.211482,0.189766,23202.8,2317.87,38432.6,-70.9945,-40.2523
0.211852,0.190164,23205.8,2320.66,38417,-70.973,-40.2653
0.212223,0.190562,23208.7,2323.43,38401.3,-70.9519,-40.2777
0.212593,0.19096,23211.6,2326.18,38385.7,-70.9313,-40.2898
0.212964,0.191359,23214.5,2328.9,38370,-70.9111,-40.3014
0.213334,0.191757,23217.4,2331.61,38354.4,-70.8914,-40.3127
0.213704,0.192155,23220.3,2334.29,38338.7,-70.8722,-40.3235
0.214075,0.192553,23223.3,2336.95,38323,-70.8534,-40.334
0.214445,0.192952,23226.2,2339.59,38307.4,-70.8351,-40.344
0.214815,0.19335,23229.1,2342.21,38291.7,-70.8172,-40.3536
0.215186,0.193748,23232.1,2344.8,38276,-70.7997,-40.3629
0.215556,0.194146,23235,2347.38,38260.3,-70.7827,-40.3718
0.215926,0.194545,23238,2349.94,38244.7,-70.7661,-40.3803
0.216297,0.194943,23240.9,2352.47,38229,-70.75,-40.3885
0.216667,0.195341,23243.9,2354.98,38213.3,-70.7343,-40.3963
0.217038,0.195739,23246.8,2357.48,38197.6,-70.7189,-40.4037
0.217408,0.196138,23249.8,2359.95,38181.9,-70.704,-40.4108
0.217778,0.196536,23252.8,2362.4,38166.2,-70.6896,-40.4176
0.218149,0.196934,23255.7,2364.84,38150.5,-70.6755,-40.424
0.218519,0.197332,23258.7,2367.25,38134.8,-70.6618,-40.43
0.218889,0.19773,23261.7,2369.64,38119.1,-70.6485,-40.4357
0.21926,0.198129,23264.7,2372.02,38103.4,-70.6356,-40.4411
0.21963,0.198527,23267.7,2374.37,38087.7,-70.6231,-40.4462
0.22,0.198925,23270.6,2376.7,38072,-70.611,-40.451
0.220371,0.199323,23273.6,2379.02,38056.3,-70.5992,-40.4554
0.220741,0.199722,23276.6,2381.31,38040.6,-70.5879,-40.4595
0.221112,0.20012,23279.6,2383.59,38024.9,-70.5769,-40.4633
0.221482,0.200518,23282.6,2385.84,38009.2,-70.5663,-40.4668
0.221852,0.200916,23285.6,2388.08,37993.5,-70.556,-40.47
0.222223,0.201315,23288.6,2390.3,37977.8,-70.5461,-40.4729
0.222593,0.201713,23291.7,2392.5,37962,-70.5365,-40.4756
0.222963,0.202111,23294.7,2394.68,37946.3,-70.5274,-40.4779
0.223334,0.202509,23297.7,2396.84,37930.6,-70.5185,-40.4799
0.223704,0.202908,23300.7,2398.98,37914.9,-70.51,-40.4817
0.224074,0.203306,23303.8,2401.11,37899.1,-70.5019,-40.4832
0.224445,0.203704,23306.8,2403.21,37883.4,-70.494,-40.4844
0.224815,0.204102,23309.8,2405.3,37867.7,-70.4865,-40.4853
0.225186,0.204501,23312.9,2407.37,37851.9,-70.4794,-40.486
0.225556,0.204899,23315.9,2409.42,37836.2,-70.4726,-40.4864
0.225926,0.205297,23318.9,2411.45,37820.5,-70.4661,-40.4865
0.226297,0.205695,23322,2413.47,37804.7,-70.4599,-40.4864
0.226667,0.206094,23325,2415.46,37789,-70.454,-40.486
0.227037,0.206492,23328.1,2417.44,37773.2,-70.4485,-40.4854
0.227408,0.20689,23331.2,2419.4,37757.5,-70.4432,-40.4845
0.227778,0.207288,23334.2,2421.35,37741.8,-70.4383,-40.4834
0.228148,0.207687,23337.3,2423.27,37726,-70.4336,-40.4821
0.228519,0.208085,23340.4,2425.18,37710.3,-70.4293,-40.4805
0.228889,0.208483,23343.4,2427.07,37694.5,-70.4253,-40.4787
0.22926,0.208881,23346.5,2428.94,37678.8,-70.4215,-40.4766
0.22963,0.20928,23349.6,2430.8,37663,-70.418,-40.4743
0.23,0.209678,23352.7,2432.64,37647.3,-70.4149,-40.4718
0.230371,0.210076,23355.8,2434.46,37631.5,-70.412,-40.4691
0.230741,0.210474,23358.8,2436.26,37615.8,-70.4094,-40.4661
0.231111,0.210872,23361.9,2438.05,37600,-70.407,-40.463
0.231482,0.211271,23365,2439.82,37584.2,-70.405,-40.4596
0.231852,0.211669,23368.1,2441.57,37568.5,-70.4032,-40.456
0.232222,0.212067,23371.2,2443.31,37552.7,-70.4016,-40.4522
0.232593,0.212465,23374.3,2445.03,37537,-70.4004,-40.4482
0.232963,0.212864,23377.4,2446.73,37521.2,-70.3994,-40.444
0.233334,0.213262,23380.6,2448.42,37505.4,-70.3995,-40.4396
0.233704,0.21366,23383.7,2450.09,37489.7,-70.3995,-40.435
0.234074,0.214058,23386.8,2451.74,37473.9,-70.3997,-40.4302
0.234445,0.214457,23389.9,2453.38,37458.1,-70.4,-40.4252
0.234815,0.214855,23393,2455,37442.4,-70.4005,-40.42
0.235185,0.215253,23396.2,2456.6,37426.6,-70.4011,-40.4147
0.235556,0.215651,23399.3,2458.19,37410.8,-70.4019,-40.4092
0.235926,0.21605,23402.4,2459.76,37395,-70.4028,-40.4034
0.236297,0.216448,23405.6,2461.32,37379.3,-70.404,-40.3975
0.236667,0.216846,23408.7,2462.86,37363.5,-70.4054,-40.3915
0.237037,0.217244,23411.8,2464.38,37347.7,-70.407,-40.3852
0.237408,0.217643,23415,2465.89,37332,-70.4088,-40.3788
0.237778,0.218041,23418.1,2467.38,37316.2,-70.4108,-40.3722
0.238148,0.218439,23421.3,2468.86,37300.4,-70.413,-40.3655
0.238519,0.218837,23424.4,2470.32,37284.6,-70.4155,-40.3585
0.238889,0.219236,23427.6,2471.77,37268.8,-70.4181,-40.3515
0.239259,0.219634,23430.8,2473.2,37253.1,-70.421,-40.3442
0.23963,0.220032,23433.9,2474.61,37237.3,-70.4241,-40.3368
0.24,0.22043,23437.1,2476.01,37221.5,-70.4274,-40.3293
0.240371,0.220829,23440.3,2477.39,37205.7,-70.4309,-40.3216
0.240741,0.221227,23443.4,2478.76,37189.9,-70.4346,-40.3138
0.241111,0.221625,23446.6,2480.11,37174.2,-70.4386,-40.3058
0.241482,0.222023,23449.8,2481.45,37158.4,-70.4427,-40.2977
0.241852,0.222421,23453,2482.77,37142.6,-70.447,-40.2894
0.242222,0.22282,23456.2,2484.08,37126.8,-70.4515,-40.281
0.242593,0.223218,23459.4,2485.37,37111,-70.4563,-40.2724
0.242963,0.223616,23462.5,2486.64,37095.2,-70.4612,-40.2638
0.243333,0.224014,23465.7,2487.91,37079.4,-70.4663,-40.2549
0.243704,0.224413,23468.9,2489.15,37063.7,-70.4716,-40.246
0.244074,0.224811,23472.1,2490.38,37047.9,-70.477,-40.2369
0.244445,0.225209,23475.3,2491.6,37032.1,-70.4827,-40.2277
0.244815,0.225607,23478.6,2492.8,37016.3,-70.4885,-40.2184
0.245185,0.226006,23481.8,2493.99,37000.5,-70.4945,-40.209
0.245556,0.226404,23485,2495.16,36984.7,-70.5007,-40.1994
0.245926,0.226802,23488.2,2496.32,36968.9,-70.5071,-40.1898
0.246296,0.2272,23491.4,2497.46,36953.1,-70.5136,-40.18
0.246667,0.227599,23494.6,2498.59,36937.3,-70.5203,-40.1701
0.247037,0.227997,23497.9,2499.71,36921.5,-70.5271,-40.1601
0.247407,0.228395,23501.1,2500.81,36905.7,-70.5342,-40.1499
0.247778,0.228793,23504.3,2501.89,36890,-70.5413,-40.1397
0.248148,0.229192,23507.6,2502.97,36874.2,-70.5487,-40.1294
0.248519,0.22959,23510.8,2504.02,36858.4,-70.5562,-40.1189
0.248889,0.229988,23514,2505.07,36842.6,-70.5638,-40.1084
0.249259,0.230386,23517.3,2506.09,36826.8,-70.5716,-40.0978
0.24963,0.230785,23520.5,2507.11,36811,-70.5795,-40.0871
0.25,0.231183,23523.8,2508.11,36795.2,-70.5876,-40.0763
0.25037,0.231581,23527,2509.09,36779.4,-70.5958,-40.0653
0.250741,0.231979,23530.3,2510.07,36763.6,-70.6041,-40.0544
0.251111,0.232378,23533.5,2511.02,36747.8,-70.6126,-40.0433
0.251481,0.232776,23536.8,2511.97,36732,-70.6213,-40.0321
0.251852,0.233174,23540.1,2512.9,36716.2,-70.63,-40.0209
0.252222,0.233572,23543.3,2513.82,36700.4,-70.6389,-40.0095
0.252593,0.233971,23546.6,2514.72,36684.6,-70.6479,-39.9981
0.252963,0.234369,23549.9,2515.61,36668.8,-70.6571,-39.9866
0.253333,0.234767,23553.1,2516.48,36653,-70.6663,-39.9751
0.253704,0.235165,23556.4,2517.34,36637.2,-70.6757,-39.9634
0.254074,0.235563,23559.7,2518.19,36621.4,-70.6852,-39.9517
0.254444,0.235962,23563,2519.02,36605.6,-70.6948,-39.94
0.254815,0.23636,23566.3,2519.84,36589.8,-70.7046,-39.9281
0.255185,0.236758,23569.6,2520.65,36574,-70.7144,-39.9162
0.255555,0.237156,23572.8,2521.44,36558.2,-70.7244,-39.9043
0.255926,0.237555,23576.1,2522.22,36542.4,-70.7345,-39.8922
0.256296,0.237953,23579.4,2522.99,36526.6,-70.7446,-39.8801
0.256667,0.238351,23582.7,2523.74,36510.8,-70.7549,-39.868
0.257037,0.238749,23586,2524.48,36495,-70.7653,-39.8558
0.257407,0.239148,23589.4,2525.21,36479.2,-70.7758,-39.8436
0.257778,0.239546,23592.7,2525.92,36463.5,-70.7864,-39.8313
0.258148,0.239944,23596,2526.62,36447.7,-70.797,-39.8189
0.258518,0.240342,23599.3,2527.31,36431.9,-70.8078,-39.8065
0.258889,0.240741,23602.6,2527.98,36416.1,-70.8187,-39.7941
0.259259,0.241139,23605.9,2528.64,36400.3,-70.8296,-39.7816
0.259629,0.241537,23609.3,2529.29,36384.5,-70.8407,-39.7691
0.26,0.241935,23612.6,2529.92,36368.7,-70.8518,-39.7565
0.26037,0.242334,23615.9,2530.54,36352.9,-70.863,-39.7439
0.260741,0.242732,23619.2,2531.15,36337.1,-70.8743,-39.7313
0.261111,0.24313,23622.6,2531.74,36321.3,-70.8857,-39.7186
0.261481,0.243528,23625.9,2532.32,36305.5,-70.8971,-39.7059
0.261852,0.243927,23629.3,2532.89,36289.7,-70.9086,-39.6932
0.262222,0.244325,23632.6,2533.45,36273.9,-70.9202,-39.6805
0.262592,0.244723,23636,2533.99,36258.1,-70.9319,-39.6677
0.262963,0.245121,23639.3,2534.52,36242.3,-70.9436,-39.6549
0.263333,0.24552,23642.7,2535.03,36226.5,-70.9555,-39.6421
0.263703,0.245918,23646,2535.54,36210.7,-70.9673,-39.6293
0.264074,0.246316,23649.4,2536.03,36194.9,-70.9793,-39.6164
